-9223372036854774546	-9223372036854775705	Microsoft Windows Server 2008	\N	1	0	0	-9223372036854775740	3	1	1	1360947908988	1360947908988	\N	0
-9223372036854774545	-9223372036854775705	IBM AIX 6.1	\N	1	0	0	-9223372036854775740	3	1	1	1360947908994	1360947908994	\N	0
-9223372036854774544	-9223372036854775705	Monitoring Disabled	\N	1	0	0	-9223372036854775740	3	1	1	1360947909001	1360947909001	\N	0
-9223372036854774543	-9223372036854775705	Sun Solaris 10	\N	1	0	0	-9223372036854775740	3	1	1	1360947909007	1360947909007	\N	0
-9223372036854774542	-9223372036854775705	VMware dvSwitch 4.0	\N	1	0	0	-9223372036854775740	3	1	1	1360947909013	1360947909013	\N	0
-9223372036854774541	-9223372036854775705	VMware VM vmx-08	\N	1	0	0	-9223372036854775740	3	1	1	1360947909019	1360947909019	\N	0
-9223372036854774540	-9223372036854775705	Microsoft Active Directory	\N	1	0	0	-9223372036854775740	3	1	1	1360947909025	1360947909025	\N	0
-9223372036854774539	-9223372036854775705	Task Timeout Errors	\N	1	0	0	-9223372036854775740	3	1	1	1360947909031	1360947909031	\N	0
-9223372036854774538	-9223372036854775705	Microsoft SQL Server 2005	\N	1	0	0	-9223372036854775740	3	1	1	1360947909038	1360947909038	\N	0
-9223372036854774537	-9223372036854775705	Microsoft Windows Vista	\N	1	0	0	-9223372036854775740	3	1	1	1360947909043	1360947909043	\N	0
-9223372036854774536	-9223372036854775705	Oracle 11g Enterprise Edition	\N	1	0	0	-9223372036854775740	3	1	1	1360947909050	1360947909050	\N	0
-9223372036854774535	-9223372036854775705	VMware Template vmx-08	\N	1	0	0	-9223372036854775740	3	1	1	1360947909057	1360947909057	\N	0
-9223372036854774534	-9223372036854775705	IBM DB2/NT SQL08020	\N	1	0	0	-9223372036854775740	3	1	1	1360947909062	1360947909062	\N	0
-9223372036854774467	-9223372036854775725	PDXBGlasserD.tripwire.com	Microsoft Windows 7 6.1, amd64	2	0	0	-9223372036854775740	0	1	1	1366221186940	1360947929646	USR.49b5bfd0-f36a-487c-851f-ac44274c2388	0
-9223372036853775808	-9223372036854775705	Apple Mac OS X 10.8	\N	1	0	0	-9223372036854775740	3	1	1	1361808930762	1361808930762	\N	0
-9223372036853775807	-9223372036854775705	Apple Mac OS X 10.7	\N	1	0	0	-9223372036854775740	3	1	1	1361808930991	1361808930991	\N	0
-9223372036853775806	-9223372036854775705	Microsoft Windows Server 2012	\N	1	0	0	-9223372036854775740	3	1	1	1361808931034	1361808931034	\N	0
-9223372036853775805	-9223372036854775705	Microsoft Windows 8	\N	1	0	0	-9223372036854775740	3	1	1	1361808931042	1361808931042	\N	0
